origin_index,origin_utc,horizon_days,window_end_exclusive_utc,magnitude_threshold,primary,numerical_check
581,2018-02-19T00:00:00Z,7,2018-02-26T00:00:00Z,5.5,0,0
581,2018-02-19T00:00:00Z,30,2018-03-21T00:00:00Z,3.5,0,0
581,2018-02-19T00:00:00Z,30,2018-03-21T00:00:00Z,4.5,0,0
581,2018-02-19T00:00:00Z,30,2018-03-21T00:00:00Z,5.5,0,0
582,2018-02-26T00:00:00Z,1,2018-02-27T00:00:00Z,3.5,0,0
582,2018-02-26T00:00:00Z,1,2018-02-27T00:00:00Z,4.5,0,0
582,2018-02-26T00:00:00Z,1,2018-02-27T00:00:00Z,5.5,0,0
582,2018-02-26T00:00:00Z,7,2018-03-05T00:00:00Z,3.5,0,0
582,2018-02-26T00:00:00Z,7,2018-03-05T00:00:00Z,4.5,1,0
582,2018-02-26T00:00:00Z,7,2018-03-05T00:00:00Z,5.5,0,0
582,2018-02-26T00:00:00Z,30,2018-03-28T00:00:00Z,3.5,0,0
582,2018-02-26T00:00:00Z,30,2018-03-28T00:00:00Z,4.5,0,0
582,2018-02-26T00:00:00Z,30,2018-03-28T00:00:00Z,5.5,0,0
583,2018-03-05T00:00:00Z,1,2018-03-06T00:00:00Z,3.5,0,0
583,2018-03-05T00:00:00Z,1,2018-03-06T00:00:00Z,4.5,0,0
583,2018-03-05T00:00:00Z,1,2018-03-06T00:00:00Z,5.5,0,0
583,2018-03-05T00:00:00Z,7,2018-03-12T00:00:00Z,3.5,0,0
583,2018-03-05T00:00:00Z,7,2018-03-12T00:00:00Z,4.5,1,0
583,2018-03-05T00:00:00Z,7,2018-03-12T00:00:00Z,5.5,0,0
583,2018-03-05T00:00:00Z,30,2018-04-04T00:00:00Z,3.5,0,0
583,2018-03-05T00:00:00Z,30,2018-04-04T00:00:00Z,4.5,0,0
583,2018-03-05T00:00:00Z,30,2018-04-04T00:00:00Z,5.5,0,0
584,2018-03-12T00:00:00Z,1,2018-03-13T00:00:00Z,3.5,0,0
584,2018-03-12T00:00:00Z,1,2018-03-13T00:00:00Z,4.5,0,0
584,2018-03-12T00:00:00Z,1,2018-03-13T00:00:00Z,5.5,0,0
584,2018-03-12T00:00:00Z,7,2018-03-19T00:00:00Z,3.5,0,0
584,2018-03-12T00:00:00Z,7,2018-03-19T00:00:00Z,4.5,1,0
584,2018-03-12T00:00:00Z,7,2018-03-19T00:00:00Z,5.5,0,0
584,2018-03-12T00:00:00Z,30,2018-04-11T00:00:00Z,3.5,0,0
584,2018-03-12T00:00:00Z,30,2018-04-11T00:00:00Z,4.5,0,0
584,2018-03-12T00:00:00Z,30,2018-04-11T00:00:00Z,5.5,0,0
585,2018-03-19T00:00:00Z,1,2018-03-20T00:00:00Z,3.5,0,0
585,2018-03-19T00:00:00Z,1,2018-03-20T00:00:00Z,4.5,0,0
585,2018-03-19T00:00:00Z,1,2018-03-20T00:00:00Z,5.5,0,0
585,2018-03-19T00:00:00Z,7,2018-03-26T00:00:00Z,3.5,0,0
585,2018-03-19T00:00:00Z,7,2018-03-26T00:00:00Z,4.5,1,0
585,2018-03-19T00:00:00Z,7,2018-03-26T00:00:00Z,5.5,0,0
585,2018-03-19T00:00:00Z,30,2018-04-18T00:00:00Z,3.5,0,0
585,2018-03-19T00:00:00Z,30,2018-04-18T00:00:00Z,4.5,0,0
585,2018-03-19T00:00:00Z,30,2018-04-18T00:00:00Z,5.5,0,0
586,2018-03-26T00:00:00Z,1,2018-03-27T00:00:00Z,3.5,0,0
586,2018-03-26T00:00:00Z,1,2018-03-27T00:00:00Z,4.5,0,0
586,2018-03-26T00:00:00Z,1,2018-03-27T00:00:00Z,5.5,0,0
586,2018-03-26T00:00:00Z,7,2018-04-02T00:00:00Z,3.5,0,0
586,2018-03-26T00:00:00Z,7,2018-04-02T00:00:00Z,4.5,1,0
586,2018-03-26T00:00:00Z,7,2018-04-02T00:00:00Z,5.5,0,0
586,2018-03-26T00:00:00Z,30,2018-04-25T00:00:00Z,3.5,0,0
586,2018-03-26T00:00:00Z,30,2018-04-25T00:00:00Z,4.5,0,0
586,2018-03-26T00:00:00Z,30,2018-04-25T00:00:00Z,5.5,0,0
587,2018-04-02T00:00:00Z,1,2018-04-03T00:00:00Z,3.5,0,0
587,2018-04-02T00:00:00Z,1,2018-04-03T00:00:00Z,4.5,0,0
587,2018-04-02T00:00:00Z,1,2018-04-03T00:00:00Z,5.5,0,0
587,2018-04-02T00:00:00Z,7,2018-04-09T00:00:00Z,3.5,0,0
587,2018-04-02T00:00:00Z,7,2018-04-09T00:00:00Z,4.5,1,0
587,2018-04-02T00:00:00Z,7,2018-04-09T00:00:00Z,5.5,0,0
587,2018-04-02T00:00:00Z,30,2018-05-02T00:00:00Z,3.5,0,0
587,2018-04-02T00:00:00Z,30,2018-05-02T00:00:00Z,4.5,0,0
587,2018-04-02T00:00:00Z,30,2018-05-02T00:00:00Z,5.5,0,0
588,2018-04-09T00:00:00Z,1,2018-04-10T00:00:00Z,3.5,0,0
588,2018-04-09T00:00:00Z,1,2018-04-10T00:00:00Z,4.5,0,0
588,2018-04-09T00:00:00Z,1,2018-04-10T00:00:00Z,5.5,0,0
588,2018-04-09T00:00:00Z,7,2018-04-16T00:00:00Z,3.5,0,0
588,2018-04-09T00:00:00Z,7,2018-04-16T00:00:00Z,4.5,1,0
588,2018-04-09T00:00:00Z,7,2018-04-16T00:00:00Z,5.5,0,0
588,2018-04-09T00:00:00Z,30,2018-05-09T00:00:00Z,3.5,0,0
588,2018-04-09T00:00:00Z,30,2018-05-09T00:00:00Z,4.5,0,0
588,2018-04-09T00:00:00Z,30,2018-05-09T00:00:00Z,5.5,0,0
589,2018-04-16T00:00:00Z,1,2018-04-17T00:00:00Z,3.5,0,0
589,2018-04-16T00:00:00Z,1,2018-04-17T00:00:00Z,4.5,0,0
589,2018-04-16T00:00:00Z,1,2018-04-17T00:00:00Z,5.5,0,0
589,2018-04-16T00:00:00Z,7,2018-04-23T00:00:00Z,3.5,0,0
589,2018-04-16T00:00:00Z,7,2018-04-23T00:00:00Z,4.5,1,0
589,2018-04-16T00:00:00Z,7,2018-04-23T00:00:00Z,5.5,0,0
589,2018-04-16T00:00:00Z,30,2018-05-16T00:00:00Z,3.5,0,0
589,2018-04-16T00:00:00Z,30,2018-05-16T00:00:00Z,4.5,0,0
589,2018-04-16T00:00:00Z,30,2018-05-16T00:00:00Z,5.5,0,0
590,2018-04-23T00:00:00Z,1,2018-04-24T00:00:00Z,3.5,0,0
590,2018-04-23T00:00:00Z,1,2018-04-24T00:00:00Z,4.5,0,0
590,2018-04-23T00:00:00Z,1,2018-04-24T00:00:00Z,5.5,0,0
590,2018-04-23T00:00:00Z,7,2018-04-30T00:00:00Z,3.5,0,0
590,2018-04-23T00:00:00Z,7,2018-04-30T00:00:00Z,4.5,1,0
590,2018-04-23T00:00:00Z,7,2018-04-30T00:00:00Z,5.5,0,0
590,2018-04-23T00:00:00Z,30,2018-05-23T00:00:00Z,3.5,0,0
590,2018-04-23T00:00:00Z,30,2018-05-23T00:00:00Z,4.5,0,0
590,2018-04-23T00:00:00Z,30,2018-05-23T00:00:00Z,5.5,0,0
591,2018-04-30T00:00:00Z,1,2018-05-01T00:00:00Z,3.5,0,0
591,2018-04-30T00:00:00Z,1,2018-05-01T00:00:00Z,4.5,0,0
591,2018-04-30T00:00:00Z,1,2018-05-01T00:00:00Z,5.5,0,0
591,2018-04-30T00:00:00Z,7,2018-05-07T00:00:00Z,3.5,0,0
591,2018-04-30T00:00:00Z,7,2018-05-07T00:00:00Z,4.5,1,0
591,2018-04-30T00:00:00Z,7,2018-05-07T00:00:00Z,5.5,0,0
591,2018-04-30T00:00:00Z,30,2018-05-30T00:00:00Z,3.5,0,0
591,2018-04-30T00:00:00Z,30,2018-05-30T00:00:00Z,4.5,0,0
591,2018-04-30T00:00:00Z,30,2018-05-30T00:00:00Z,5.5,0,0
592,2018-05-07T00:00:00Z,1,2018-05-08T00:00:00Z,3.5,0,0
592,2018-05-07T00:00:00Z,1,2018-05-08T00:00:00Z,4.5,0,0
592,2018-05-07T00:00:00Z,1,2018-05-08T00:00:00Z,5.5,0,0
592,2018-05-07T00:00:00Z,7,2018-05-14T00:00:00Z,3.5,0,0
592,2018-05-07T00:00:00Z,7,2018-05-14T00:00:00Z,4.5,1,0
592,2018-05-07T00:00:00Z,7,2018-05-14T00:00:00Z,5.5,0,0
592,2018-05-07T00:00:00Z,30,2018-06-06T00:00:00Z,3.5,0,0
592,2018-05-07T00:00:00Z,30,2018-06-06T00:00:00Z,4.5,0,0
592,2018-05-07T00:00:00Z,30,2018-06-06T00:00:00Z,5.5,0,0
593,2018-05-14T00:00:00Z,1,2018-05-15T00:00:00Z,3.5,0,0
593,2018-05-14T00:00:00Z,1,2018-05-15T00:00:00Z,4.5,0,0
593,2018-05-14T00:00:00Z,1,2018-05-15T00:00:00Z,5.5,0,0
593,2018-05-14T00:00:00Z,7,2018-05-21T00:00:00Z,3.5,0,0
593,2018-05-14T00:00:00Z,7,2018-05-21T00:00:00Z,4.5,1,0
593,2018-05-14T00:00:00Z,7,2018-05-21T00:00:00Z,5.5,0,0
593,2018-05-14T00:00:00Z,30,2018-06-13T00:00:00Z,3.5,0,0
593,2018-05-14T00:00:00Z,30,2018-06-13T00:00:00Z,4.5,0,0
593,2018-05-14T00:00:00Z,30,2018-06-13T00:00:00Z,5.5,0,0
594,2018-05-21T00:00:00Z,1,2018-05-22T00:00:00Z,3.5,0,0
594,2018-05-21T00:00:00Z,1,2018-05-22T00:00:00Z,4.5,0,0
594,2018-05-21T00:00:00Z,1,2018-05-22T00:00:00Z,5.5,0,0
594,2018-05-21T00:00:00Z,7,2018-05-28T00:00:00Z,3.5,0,0
594,2018-05-21T00:00:00Z,7,2018-05-28T00:00:00Z,4.5,1,0
594,2018-05-21T00:00:00Z,7,2018-05-28T00:00:00Z,5.5,0,0
594,2018-05-21T00:00:00Z,30,2018-06-20T00:00:00Z,3.5,0,0
594,2018-05-21T00:00:00Z,30,2018-06-20T00:00:00Z,4.5,0,0
594,2018-05-21T00:00:00Z,30,2018-06-20T00:00:00Z,5.5,0,0
595,2018-05-28T00:00:00Z,1,2018-05-29T00:00:00Z,3.5,0,0
595,2018-05-28T00:00:00Z,1,2018-05-29T00:00:00Z,4.5,0,0
595,2018-05-28T00:00:00Z,1,2018-05-29T00:00:00Z,5.5,0,0
595,2018-05-28T00:00:00Z,7,2018-06-04T00:00:00Z,3.5,0,0
595,2018-05-28T00:00:00Z,7,2018-06-04T00:00:00Z,4.5,1,0
595,2018-05-28T00:00:00Z,7,2018-06-04T00:00:00Z,5.5,0,0
595,2018-05-28T00:00:00Z,30,2018-06-27T00:00:00Z,3.5,0,0
595,2018-05-28T00:00:00Z,30,2018-06-27T00:00:00Z,4.5,0,0
595,2018-05-28T00:00:00Z,30,2018-06-27T00:00:00Z,5.5,0,0
596,2018-06-04T00:00:00Z,1,2018-06-05T00:00:00Z,3.5,0,0
596,2018-06-04T00:00:00Z,1,2018-06-05T00:00:00Z,4.5,0,0
596,2018-06-04T00:00:00Z,1,2018-06-05T00:00:00Z,5.5,0,0
596,2018-06-04T00:00:00Z,7,2018-06-11T00:00:00Z,3.5,0,0
596,2018-06-04T00:00:00Z,7,2018-06-11T00:00:00Z,4.5,1,0
596,2018-06-04T00:00:00Z,7,2018-06-11T00:00:00Z,5.5,0,0
596,2018-06-04T00:00:00Z,30,2018-07-04T00:00:00Z,3.5,0,0
596,2018-06-04T00:00:00Z,30,2018-07-04T00:00:00Z,4.5,0,0
596,2018-06-04T00:00:00Z,30,2018-07-04T00:00:00Z,5.5,0,0
597,2018-06-11T00:00:00Z,1,2018-06-12T00:00:00Z,3.5,0,0
597,2018-06-11T00:00:00Z,1,2018-06-12T00:00:00Z,4.5,0,0
597,2018-06-11T00:00:00Z,1,2018-06-12T00:00:00Z,5.5,0,0
597,2018-06-11T00:00:00Z,7,2018-06-18T00:00:00Z,3.5,0,0
597,2018-06-11T00:00:00Z,7,2018-06-18T00:00:00Z,4.5,1,0
597,2018-06-11T00:00:00Z,7,2018-06-18T00:00:00Z,5.5,0,0
597,2018-06-11T00:00:00Z,30,2018-07-11T00:00:00Z,3.5,0,0
597,2018-06-11T00:00:00Z,30,2018-07-11T00:00:00Z,4.5,0,0
597,2018-06-11T00:00:00Z,30,2018-07-11T00:00:00Z,5.5,0,0
598,2018-06-18T00:00:00Z,1,2018-06-19T00:00:00Z,3.5,0,0
598,2018-06-18T00:00:00Z,1,2018-06-19T00:00:00Z,4.5,0,0
598,2018-06-18T00:00:00Z,1,2018-06-19T00:00:00Z,5.5,0,0
598,2018-06-18T00:00:00Z,7,2018-06-25T00:00:00Z,3.5,0,0
598,2018-06-18T00:00:00Z,7,2018-06-25T00:00:00Z,4.5,1,0
598,2018-06-18T00:00:00Z,7,2018-06-25T00:00:00Z,5.5,0,0
598,2018-06-18T00:00:00Z,30,2018-07-18T00:00:00Z,3.5,0,0
598,2018-06-18T00:00:00Z,30,2018-07-18T00:00:00Z,4.5,0,0
598,2018-06-18T00:00:00Z,30,2018-07-18T00:00:00Z,5.5,0,0
599,2018-06-25T00:00:00Z,1,2018-06-26T00:00:00Z,3.5,0,0
599,2018-06-25T00:00:00Z,1,2018-06-26T00:00:00Z,4.5,0,0
599,2018-06-25T00:00:00Z,1,2018-06-26T00:00:00Z,5.5,0,0
599,2018-06-25T00:00:00Z,7,2018-07-02T00:00:00Z,3.5,0,0
599,2018-06-25T00:00:00Z,7,2018-07-02T00:00:00Z,4.5,1,0
599,2018-06-25T00:00:00Z,7,2018-07-02T00:00:00Z,5.5,0,0
599,2018-06-25T00:00:00Z,30,2018-07-25T00:00:00Z,3.5,0,0
599,2018-06-25T00:00:00Z,30,2018-07-25T00:00:00Z,4.5,0,0
599,2018-06-25T00:00:00Z,30,2018-07-25T00:00:00Z,5.5,0,0
600,2018-07-02T00:00:00Z,1,2018-07-03T00:00:00Z,3.5,0,1
600,2018-07-02T00:00:00Z,1,2018-07-03T00:00:00Z,4.5,0,1
600,2018-07-02T00:00:00Z,1,2018-07-03T00:00:00Z,5.5,0,1
600,2018-07-02T00:00:00Z,7,2018-07-09T00:00:00Z,3.5,0,1
600,2018-07-02T00:00:00Z,7,2018-07-09T00:00:00Z,4.5,1,1
600,2018-07-02T00:00:00Z,7,2018-07-09T00:00:00Z,5.5,0,1
600,2018-07-02T00:00:00Z,30,2018-08-01T00:00:00Z,3.5,0,1
600,2018-07-02T00:00:00Z,30,2018-08-01T00:00:00Z,4.5,0,1
600,2018-07-02T00:00:00Z,30,2018-08-01T00:00:00Z,5.5,0,1
601,2018-07-09T00:00:00Z,1,2018-07-10T00:00:00Z,3.5,0,0
601,2018-07-09T00:00:00Z,1,2018-07-10T00:00:00Z,4.5,0,0
601,2018-07-09T00:00:00Z,1,2018-07-10T00:00:00Z,5.5,0,0
601,2018-07-09T00:00:00Z,7,2018-07-16T00:00:00Z,3.5,0,0
601,2018-07-09T00:00:00Z,7,2018-07-16T00:00:00Z,4.5,1,0
601,2018-07-09T00:00:00Z,7,2018-07-16T00:00:00Z,5.5,0,0
601,2018-07-09T00:00:00Z,30,2018-08-08T00:00:00Z,3.5,0,0
601,2018-07-09T00:00:00Z,30,2018-08-08T00:00:00Z,4.5,0,0
601,2018-07-09T00:00:00Z,30,2018-08-08T00:00:00Z,5.5,0,0
602,2018-07-16T00:00:00Z,1,2018-07-17T00:00:00Z,3.5,0,0
602,2018-07-16T00:00:00Z,1,2018-07-17T00:00:00Z,4.5,0,0
602,2018-07-16T00:00:00Z,1,2018-07-17T00:00:00Z,5.5,0,0
602,2018-07-16T00:00:00Z,7,2018-07-23T00:00:00Z,3.5,0,0
602,2018-07-16T00:00:00Z,7,2018-07-23T00:00:00Z,4.5,1,0
602,2018-07-16T00:00:00Z,7,2018-07-23T00:00:00Z,5.5,0,0
602,2018-07-16T00:00:00Z,30,2018-08-15T00:00:00Z,3.5,0,0
602,2018-07-16T00:00:00Z,30,2018-08-15T00:00:00Z,4.5,0,0
602,2018-07-16T00:00:00Z,30,2018-08-15T00:00:00Z,5.5,0,0
603,2018-07-23T00:00:00Z,1,2018-07-24T00:00:00Z,3.5,0,0
603,2018-07-23T00:00:00Z,1,2018-07-24T00:00:00Z,4.5,0,0
603,2018-07-23T00:00:00Z,1,2018-07-24T00:00:00Z,5.5,0,0
603,2018-07-23T00:00:00Z,7,2018-07-30T00:00:00Z,3.5,0,0
603,2018-07-23T00:00:00Z,7,2018-07-30T00:00:00Z,4.5,1,0
603,2018-07-23T00:00:00Z,7,2018-07-30T00:00:00Z,5.5,0,0
603,2018-07-23T00:00:00Z,30,2018-08-22T00:00:00Z,3.5,0,0
603,2018-07-23T00:00:00Z,30,2018-08-22T00:00:00Z,4.5,0,0
603,2018-07-23T00:00:00Z,30,2018-08-22T00:00:00Z,5.5,0,0
604,2018-07-30T00:00:00Z,1,2018-07-31T00:00:00Z,3.5,0,0
604,2018-07-30T00:00:00Z,1,2018-07-31T00:00:00Z,4.5,0,0
604,2018-07-30T00:00:00Z,1,2018-07-31T00:00:00Z,5.5,0,0
604,2018-07-30T00:00:00Z,7,2018-08-06T00:00:00Z,3.5,0,0
604,2018-07-30T00:00:00Z,7,2018-08-06T00:00:00Z,4.5,1,0
604,2018-07-30T00:00:00Z,7,2018-08-06T00:00:00Z,5.5,0,0
604,2018-07-30T00:00:00Z,30,2018-08-29T00:00:00Z,3.5,0,0
604,2018-07-30T00:00:00Z,30,2018-08-29T00:00:00Z,4.5,0,0
604,2018-07-30T00:00:00Z,30,2018-08-29T00:00:00Z,5.5,0,0
605,2018-08-06T00:00:00Z,1,2018-08-07T00:00:00Z,3.5,0,0
605,2018-08-06T00:00:00Z,1,2018-08-07T00:00:00Z,4.5,0,0
605,2018-08-06T00:00:00Z,1,2018-08-07T00:00:00Z,5.5,0,0
605,2018-08-06T00:00:00Z,7,2018-08-13T00:00:00Z,3.5,0,0
605,2018-08-06T00:00:00Z,7,2018-08-13T00:00:00Z,4.5,1,0
605,2018-08-06T00:00:00Z,7,2018-08-13T00:00:00Z,5.5,0,0
605,2018-08-06T00:00:00Z,30,2018-09-05T00:00:00Z,3.5,0,0
605,2018-08-06T00:00:00Z,30,2018-09-05T00:00:00Z,4.5,0,0
605,2018-08-06T00:00:00Z,30,2018-09-05T00:00:00Z,5.5,0,0
606,2018-08-13T00:00:00Z,1,2018-08-14T00:00:00Z,3.5,0,0
606,2018-08-13T00:00:00Z,1,2018-08-14T00:00:00Z,4.5,0,0
606,2018-08-13T00:00:00Z,1,2018-08-14T00:00:00Z,5.5,0,0
606,2018-08-13T00:00:00Z,7,2018-08-20T00:00:00Z,3.5,0,0
606,2018-08-13T00:00:00Z,7,2018-08-20T00:00:00Z,4.5,1,0
606,2018-08-13T00:00:00Z,7,2018-08-20T00:00:00Z,5.5,0,0
606,2018-08-13T00:00:00Z,30,2018-09-12T00:00:00Z,3.5,0,0
606,2018-08-13T00:00:00Z,30,2018-09-12T00:00:00Z,4.5,0,0
606,2018-08-13T00:00:00Z,30,2018-09-12T00:00:00Z,5.5,0,0
607,2018-08-20T00:00:00Z,1,2018-08-21T00:00:00Z,3.5,0,0
607,2018-08-20T00:00:00Z,1,2018-08-21T00:00:00Z,4.5,0,0
607,2018-08-20T00:00:00Z,1,2018-08-21T00:00:00Z,5.5,0,0
607,2018-08-20T00:00:00Z,7,2018-08-27T00:00:00Z,3.5,0,0
607,2018-08-20T00:00:00Z,7,2018-08-27T00:00:00Z,4.5,1,0
607,2018-08-20T00:00:00Z,7,2018-08-27T00:00:00Z,5.5,0,0
607,2018-08-20T00:00:00Z,30,2018-09-19T00:00:00Z,3.5,0,0
607,2018-08-20T00:00:00Z,30,2018-09-19T00:00:00Z,4.5,0,0
607,2018-08-20T00:00:00Z,30,2018-09-19T00:00:00Z,5.5,0,0
608,2018-08-27T00:00:00Z,1,2018-08-28T00:00:00Z,3.5,0,0
608,2018-08-27T00:00:00Z,1,2018-08-28T00:00:00Z,4.5,0,0
608,2018-08-27T00:00:00Z,1,2018-08-28T00:00:00Z,5.5,0,0
608,2018-08-27T00:00:00Z,7,2018-09-03T00:00:00Z,3.5,0,0
608,2018-08-27T00:00:00Z,7,2018-09-03T00:00:00Z,4.5,1,0
608,2018-08-27T00:00:00Z,7,2018-09-03T00:00:00Z,5.5,0,0
608,2018-08-27T00:00:00Z,30,2018-09-26T00:00:00Z,3.5,0,0
608,2018-08-27T00:00:00Z,30,2018-09-26T00:00:00Z,4.5,0,0
608,2018-08-27T00:00:00Z,30,2018-09-26T00:00:00Z,5.5,0,0
609,2018-09-03T00:00:00Z,1,2018-09-04T00:00:00Z,3.5,0,0
609,2018-09-03T00:00:00Z,1,2018-09-04T00:00:00Z,4.5,0,0
609,2018-09-03T00:00:00Z,1,2018-09-04T00:00:00Z,5.5,0,0
609,2018-09-03T00:00:00Z,7,2018-09-10T00:00:00Z,3.5,0,0
609,2018-09-03T00:00:00Z,7,2018-09-10T00:00:00Z,4.5,1,0
609,2018-09-03T00:00:00Z,7,2018-09-10T00:00:00Z,5.5,0,0
609,2018-09-03T00:00:00Z,30,2018-10-03T00:00:00Z,3.5,0,0
609,2018-09-03T00:00:00Z,30,2018-10-03T00:00:00Z,4.5,0,0
609,2018-09-03T00:00:00Z,30,2018-10-03T00:00:00Z,5.5,0,0
610,2018-09-10T00:00:00Z,1,2018-09-11T00:00:00Z,3.5,0,0
610,2018-09-10T00:00:00Z,1,2018-09-11T00:00:00Z,4.5,0,0
610,2018-09-10T00:00:00Z,1,2018-09-11T00:00:00Z,5.5,0,0
610,2018-09-10T00:00:00Z,7,2018-09-17T00:00:00Z,3.5,0,0
610,2018-09-10T00:00:00Z,7,2018-09-17T00:00:00Z,4.5,1,0
610,2018-09-10T00:00:00Z,7,2018-09-17T00:00:00Z,5.5,0,0
610,2018-09-10T00:00:00Z,30,2018-10-10T00:00:00Z,3.5,0,0
610,2018-09-10T00:00:00Z,30,2018-10-10T00:00:00Z,4.5,0,0
610,2018-09-10T00:00:00Z,30,2018-10-10T00:00:00Z,5.5,0,0
611,2018-09-17T00:00:00Z,1,2018-09-18T00:00:00Z,3.5,0,0
611,2018-09-17T00:00:00Z,1,2018-09-18T00:00:00Z,4.5,0,0
611,2018-09-17T00:00:00Z,1,2018-09-18T00:00:00Z,5.5,0,0
611,2018-09-17T00:00:00Z,7,2018-09-24T00:00:00Z,3.5,0,0
611,2018-09-17T00:00:00Z,7,2018-09-24T00:00:00Z,4.5,1,0
611,2018-09-17T00:00:00Z,7,2018-09-24T00:00:00Z,5.5,0,0
611,2018-09-17T00:00:00Z,30,2018-10-17T00:00:00Z,3.5,0,0
611,2018-09-17T00:00:00Z,30,2018-10-17T00:00:00Z,4.5,0,0
611,2018-09-17T00:00:00Z,30,2018-10-17T00:00:00Z,5.5,0,0
612,2018-09-24T00:00:00Z,1,2018-09-25T00:00:00Z,3.5,0,0
612,2018-09-24T00:00:00Z,1,2018-09-25T00:00:00Z,4.5,0,0
612,2018-09-24T00:00:00Z,1,2018-09-25T00:00:00Z,5.5,0,0
612,2018-09-24T00:00:00Z,7,2018-10-01T00:00:00Z,3.5,0,0
612,2018-09-24T00:00:00Z,7,2018-10-01T00:00:00Z,4.5,1,0
612,2018-09-24T00:00:00Z,7,2018-10-01T00:00:00Z,5.5,0,0
612,2018-09-24T00:00:00Z,30,2018-10-24T00:00:00Z,3.5,0,0
612,2018-09-24T00:00:00Z,30,2018-10-24T00:00:00Z,4.5,0,0
612,2018-09-24T00:00:00Z,30,2018-10-24T00:00:00Z,5.5,0,0
613,2018-10-01T00:00:00Z,1,2018-10-02T00:00:00Z,3.5,0,0
613,2018-10-01T00:00:00Z,1,2018-10-02T00:00:00Z,4.5,0,0
613,2018-10-01T00:00:00Z,1,2018-10-02T00:00:00Z,5.5,0,0
613,2018-10-01T00:00:00Z,7,2018-10-08T00:00:00Z,3.5,0,0
613,2018-10-01T00:00:00Z,7,2018-10-08T00:00:00Z,4.5,1,0
613,2018-10-01T00:00:00Z,7,2018-10-08T00:00:00Z,5.5,0,0
613,2018-10-01T00:00:00Z,30,2018-10-31T00:00:00Z,3.5,0,0
613,2018-10-01T00:00:00Z,30,2018-10-31T00:00:00Z,4.5,0,0
613,2018-10-01T00:00:00Z,30,2018-10-31T00:00:00Z,5.5,0,0
614,2018-10-08T00:00:00Z,1,2018-10-09T00:00:00Z,3.5,0,0
614,2018-10-08T00:00:00Z,1,2018-10-09T00:00:00Z,4.5,0,0
614,2018-10-08T00:00:00Z,1,2018-10-09T00:00:00Z,5.5,0,0
614,2018-10-08T00:00:00Z,7,2018-10-15T00:00:00Z,3.5,0,0
614,2018-10-08T00:00:00Z,7,2018-10-15T00:00:00Z,4.5,1,0
614,2018-10-08T00:00:00Z,7,2018-10-15T00:00:00Z,5.5,0,0
614,2018-10-08T00:00:00Z,30,2018-11-07T00:00:00Z,3.5,0,0
614,2018-10-08T00:00:00Z,30,2018-11-07T00:00:00Z,4.5,0,0
614,2018-10-08T00:00:00Z,30,2018-11-07T00:00:00Z,5.5,0,0
615,2018-10-15T00:00:00Z,1,2018-10-16T00:00:00Z,3.5,0,0
615,2018-10-15T00:00:00Z,1,2018-10-16T00:00:00Z,4.5,0,0
615,2018-10-15T00:00:00Z,1,2018-10-16T00:00:00Z,5.5,0,0
615,2018-10-15T00:00:00Z,7,2018-10-22T00:00:00Z,3.5,0,0
615,2018-10-15T00:00:00Z,7,2018-10-22T00:00:00Z,4.5,1,0
615,2018-10-15T00:00:00Z,7,2018-10-22T00:00:00Z,5.5,0,0
615,2018-10-15T00:00:00Z,30,2018-11-14T00:00:00Z,3.5,0,0
615,2018-10-15T00:00:00Z,30,2018-11-14T00:00:00Z,4.5,0,0
615,2018-10-15T00:00:00Z,30,2018-11-14T00:00:00Z,5.5,0,0
616,2018-10-22T00:00:00Z,1,2018-10-23T00:00:00Z,3.5,0,0
616,2018-10-22T00:00:00Z,1,2018-10-23T00:00:00Z,4.5,0,0
616,2018-10-22T00:00:00Z,1,2018-10-23T00:00:00Z,5.5,0,0
616,2018-10-22T00:00:00Z,7,2018-10-29T00:00:00Z,3.5,0,0
616,2018-10-22T00:00:00Z,7,2018-10-29T00:00:00Z,4.5,1,0
616,2018-10-22T00:00:00Z,7,2018-10-29T00:00:00Z,5.5,0,0
616,2018-10-22T00:00:00Z,30,2018-11-21T00:00:00Z,3.5,0,0
616,2018-10-22T00:00:00Z,30,2018-11-21T00:00:00Z,4.5,0,0
616,2018-10-22T00:00:00Z,30,2018-11-21T00:00:00Z,5.5,0,0
617,2018-10-29T00:00:00Z,1,2018-10-30T00:00:00Z,3.5,0,0
617,2018-10-29T00:00:00Z,1,2018-10-30T00:00:00Z,4.5,0,0
617,2018-10-29T00:00:00Z,1,2018-10-30T00:00:00Z,5.5,0,0
617,2018-10-29T00:00:00Z,7,2018-11-05T00:00:00Z,3.5,0,0
617,2018-10-29T00:00:00Z,7,2018-11-05T00:00:00Z,4.5,1,0
617,2018-10-29T00:00:00Z,7,2018-11-05T00:00:00Z,5.5,0,0
617,2018-10-29T00:00:00Z,30,2018-11-28T00:00:00Z,3.5,0,0
617,2018-10-29T00:00:00Z,30,2018-11-28T00:00:00Z,4.5,0,0
617,2018-10-29T00:00:00Z,30,2018-11-28T00:00:00Z,5.5,0,0
618,2018-11-05T00:00:00Z,1,2018-11-06T00:00:00Z,3.5,0,0
618,2018-11-05T00:00:00Z,1,2018-11-06T00:00:00Z,4.5,0,0
618,2018-11-05T00:00:00Z,1,2018-11-06T00:00:00Z,5.5,0,0
618,2018-11-05T00:00:00Z,7,2018-11-12T00:00:00Z,3.5,0,0
